 Income ,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Childrenhome,Total_Accepted_Cmps,Total_Mnt_spent,Age,TotalPurchases,Basic,Graduation,Master,PhD,Divorced,Married,Single,Together,Widow,CA,GER,IND,ME,SA,SP,US,campaign_binary
44953.0,0,0,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,0,1,1021,40,24,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
37717.0,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,1,0,25,43,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
37717.0,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,1,0,25,43,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
40548.0,0,1,31,110,0,5,2,0,3,2,2,1,4,5,0,1,0,0,0,0,0,1,1,120,51,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
67893.0,0,1,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,0,1,0,995,46,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
69267.0,0,0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,1,0,0,1,1635,68,14,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
9548.0,1,0,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,0,1,0,29,45,6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
68281.0,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,1,0,0,1,1655,63,25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
92556.0,0,0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,0,0,1263,61,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
48526.0,1,0,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0,1,0,135,42,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
90273.0,0,0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,1,0,0,4,1991,30,19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
19414.0,1,0,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,1,0,32,40,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
79761.0,0,1,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,1,0,605,63,19,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
53312.0,0,0,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,0,0,0,278,70,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
41039.0,0,0,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0,0,0,467,39,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
88347.0,0,0,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0,0,1,2116,60,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
50150.0,0,0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,0,0,410,38,16,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
50150.0,0,0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,0,0,410,38,16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
10245.0,1,0,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,0,1,0,41,50,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
33454.0,1,0,32,76,10,56,3,1,23,2,4,0,4,8,0,0,0,0,0,0,0,1,0,169,36,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
40887.0,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,1,0,2,1,161,69,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
55914.0,0,1,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,1,0,1260,46,29,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
37292.0,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,1,0,460,38,19,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
52914.0,0,1,32,254,10,44,30,10,227,2,7,3,3,7,1,0,0,0,0,0,0,1,1,575,50,15,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
24884.0,1,0,32,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,0,1,0,19,49,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
67384.0,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,1,1,1490,51,22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
51651.0,0,1,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,1,0,433,61,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82497.0,0,0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,0,1,1919,41,19,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
32632.0,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,0,0,576,58,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
33562.0,1,2,33,21,12,12,0,3,3,3,2,0,4,4,0,0,0,0,0,0,0,3,0,51,58,9,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,2,0,564,54,19,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,2,0,564,54,19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
36143.0,1,0,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,0,1,0,19,40,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
27159.0,1,1,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,2,0,21,48,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
41275.0,1,2,33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,0,3,0,61,61,11,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
76800.0,0,0,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,0,0,0,641,56,16,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
75794.0,0,0,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0,0,0,1,1682,34,25,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
30833.0,1,1,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,2,0,28,70,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
26518.0,1,1,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,1,0,2,1,57,72,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
91065.0,0,0,33,822,114,108,179,137,114,1,7,9,9,3,0,0,1,1,0,1,0,0,3,1474,40,26,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
45183.0,0,0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,0,1,315,59,13,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
48070.0,0,1,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,0,1,1,0,504,71,19,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
30372.0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,2,0,44,50,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
30372.0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,2,0,44,50,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
57036.0,0,1,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,0,1,1,1513,46,26,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
66731.0,0,1,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,0,1,0,1029,51,17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
35682.0,1,0,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,1,0,57,51,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10979.0,0,0,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,0,0,30,32,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10979.0,0,0,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,0,0,30,32,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
57912.0,0,1,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,1,1,916,56,28,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
36026.0,2,1,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,3,0,61,49,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35788.0,1,1,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,0,2,0,44,50,7,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
42243.0,1,1,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,2,0,55,62,7,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
46086.0,0,1,34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,0,1,0,343,65,16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
61346.0,1,0,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,1,0,989,43,23,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,2,0,131,50,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,2,0,131,50,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
21063.0,1,0,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,0,1,0,59,34,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
33697.0,1,0,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,1,1,28,51,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
25804.0,1,0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,1,0,55,43,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
72117.0,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,1,0,1073,44,26,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,1,0,608,55,18,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,1,0,608,55,18,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
65196.0,0,2,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,0,2,1,1155,63,26,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
55635.0,0,1,34,235,65,164,50,49,27,4,7,3,7,6,0,0,0,0,0,0,0,1,0,590,50,21,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
42021.0,1,0,34,393,5,136,7,5,27,5,10,1,6,9,1,0,0,0,0,0,0,1,1,573,40,22,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
75251.0,0,0,34,721,111,925,97,18,18,1,7,6,5,5,0,0,0,0,0,1,0,0,1,1890,49,19,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
35322.0,1,2,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,3,0,106,53,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
53374.0,0,1,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,1,0,1,2,1064,52,21,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
87195.0,0,0,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,1,0,0,1,1097,62,20,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
42395.0,1,1,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,2,0,182,40,12,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
82427.0,0,0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,0,1,1456,55,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
44602.0,1,1,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,2,0,292,52,17,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
94642.0,0,0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,0,2,2211,70,21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
28359.0,1,0,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,0,1,0,16,38,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
55801.0,1,1,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,2,1,527,46,21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
92955.0,0,0,35,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,1,0,0,3,1778,48,23,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
56534.0,0,1,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,1,0,1,3,815,53,25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
69627.0,0,1,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,1,0,861,59,23,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
78579.0,0,0,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,1,0,0,1,1812,51,16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
44964.0,1,1,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,2,0,41,41,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30899.0,1,0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,1,0,33,47,6,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
78825.0,0,0,35,483,74,114,169,37,18,1,5,10,13,3,0,0,0,0,0,1,0,0,1,895,57,29,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
25545.0,1,0,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,1,0,1,1,210,34,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
47111.0,0,1,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,0,1,0,1092,50,21,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
49667.0,0,0,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,1,0,0,2,1396,66,22,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
66000.0,0,0,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,0,0,711,74,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
46910.0,1,1,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,2,0,68,57,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
25224.0,1,0,36,4,9,12,11,2,8,2,1,1,3,3,0,0,0,0,0,0,0,1,0,46,49,7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
77382.0,0,1,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,1,1,1121,53,26,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
28420.0,1,0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,1,0,13,54,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
32952.0,1,0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,1,0,55,44,6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
46149.0,0,1,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,1,0,362,46,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
83532.0,0,0,36,755,144,562,104,64,224,1,4,6,4,1,0,0,1,0,0,0,0,0,1,1853,51,15,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
73059.0,0,1,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,1,0,1095,74,26,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
73059.0,0,1,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,1,0,1095,74,26,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
35701.0,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,0,0,46,62,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
89616.0,0,0,36,671,47,655,145,111,15,1,7,5,12,2,0,0,0,0,0,1,0,0,1,1644,38,25,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
105471.0,0,0,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,1,0,0,3,1724,51,30,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
78427.0,0,0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,1,0,0,2,1930,73,23,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
22518.0,1,0,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,1,0,1,2,61,35,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
59809.0,0,2,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,2,0,877,45,15,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
39660.0,1,0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,1,0,1,1,299,39,14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
52203.0,0,0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,0,0,939,71,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,1,0,2,2,49,48,6,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,2,1,49,48,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,2,1,49,48,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,1,0,2,2,49,48,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
76842.0,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,0,0,1130,71,17,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
15033.0,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,0,0,19,70,5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
67353.0,0,1,37,702,17,151,0,8,35,5,5,6,12,2,0,0,0,0,0,0,0,1,0,913,51,28,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
17003.0,1,0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,1,0,38,46,9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
65735.0,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,2,0,395,56,19,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
45684.0,1,0,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,1,0,28,50,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
21918.0,1,0,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,0,1,0,33,52,7,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
51267.0,1,1,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,2,0,270,43,15,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
59868.0,0,1,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,1,0,1194,49,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
51373.0,0,0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,0,0,393,30,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
46692.0,0,1,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,1,0,397,63,15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
157733.0,1,0,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,1,0,59,50,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
54432.0,2,1,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,3,0,38,71,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
79607.0,0,0,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,1,0,0,1,1923,37,16,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
51813.0,1,1,37,51,2,7,0,1,2,2,2,0,3,7,0,0,0,0,0,0,0,2,0,63,49,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17487.0,1,0,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,1,0,18,32,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40706.0,2,1,37,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,0,3,0,81,53,11,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
62859.0,0,1,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,0,1,0,1307,62,23,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
61074.0,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,1,0,1102,63,31,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
43638.0,0,1,37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,0,1,0,201,52,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
58116.0,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,1,0,443,65,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
62187.0,0,1,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,1,0,636,52,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
46344.0,1,1,38,11,1,6,2,1,6,2,1,1,2,5,0,0,0,0,0,0,0,2,0,27,67,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
77353.0,0,1,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,0,1,0,670,41,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
69759.0,0,0,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,1,0,0,1,1029,55,18,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
21846.0,1,0,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,1,0,84,35,11,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
76532.0,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,2,0,820,46,25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
70053.0,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,1,0,1012,56,26,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
75342.0,0,1,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,1,0,563,63,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
27590.0,1,0,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,1,0,12,39,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
51148.0,1,1,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,2,0,315,48,16,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
33378.0,1,1,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,2,0,99,58,9,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32644.0,1,0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,1,1,413,48,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
33581.0,2,0,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,2,0,17,52,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
12393.0,0,0,38,5,6,15,11,7,13,1,2,0,3,9,0,0,0,0,0,0,0,0,0,57,43,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
42710.0,1,0,38,252,3,42,4,3,102,2,4,5,3,6,0,0,0,0,0,0,0,1,0,406,37,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
82347.0,0,0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,0,2,1853,64,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
82347.0,0,0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,1,0,0,3,1853,64,25,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
22554.0,1,1,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0,2,0,41,66,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
17323.0,0,0,38,3,14,17,6,1,5,1,1,0,3,8,0,0,0,0,0,0,0,0,0,46,34,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
62204.0,0,2,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,2,0,946,61,22,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
78028.0,0,1,38,158,19,288,25,0,38,1,6,4,9,7,0,1,1,0,0,1,0,1,3,528,65,20,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
